20240822.01,2024-09-01,國泰航空,5972,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-01,日本航空,8743,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-01,日本航空,8743,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港快運航空,1009,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-02,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港快運航空,1020,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-02,香港快運航空,1020,14:15,19:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-02,香港快運航空,1020,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-02,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-02,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-02,大灣區航空,1032,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港快運航空,1147,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-02,香港航空,1184,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港快運航空,1332,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-02,香港航空,1383,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港航空,1383,07:50,13:20,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,香港航空,1383,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,全日空航空,4883,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,日本航空,4987,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,日本航空,4987,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5447,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5447,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5447,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5447,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5447,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5972,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,5972,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,6507,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,國泰航空,8044,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,日本航空,8743,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-02,日本航空,8743,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,香港航空,964,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,香港快運航空,1009,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-03,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,大灣區航空,1014,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,香港快運航空,1020,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-03,香港快運航空,1020,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-03,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-03,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-03,香港快運航空,1021,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-03,香港快運航空,1096,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-03,香港航空,1383,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,香港航空,1383,07:50,13:20,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,香港航空,1383,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,全日空航空,4883,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,日本航空,4987,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,日本航空,4987,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5447,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5447,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5447,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5447,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5447,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5972,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,5972,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,6379,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,國泰航空,7281,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,日本航空,8744,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-03,日本航空,8744,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港航空,962,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港快運航空,1009,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-04,香港快運航空,1009,14:15,19:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-04,香港快運航空,1009,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-04,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,大灣區航空,1014,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港快運航空,1020,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-04,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-04,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-04,香港快運航空,1096,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-04,香港航空,1383,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港航空,1383,07:50,13:30,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港航空,1383,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,香港快運航空,1386,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-04,全日空航空,4883,09:30,15:10,4小時40分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,全日空航空,4883,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,日本航空,4987,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,日本航空,4987,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5447,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5447,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5447,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5447,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5447,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5972,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,5972,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,7283,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,國泰航空,8187,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,日本航空,8743,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-04,日本航空,8743,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,香港航空,962,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,香港快運航空,1009,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-05,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,大灣區航空,1014,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,香港快運航空,1020,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-05,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-05,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-05,香港快運航空,1029,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-05,香港快運航空,1029,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-05,香港快運航空,1347,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-05,香港航空,1383,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,香港航空,1383,07:50,13:20,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,香港航空,1383,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,全日空航空,4883,09:30,15:10,4小時40分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,全日空航空,4883,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,日本航空,4987,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,日本航空,4987,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5447,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5447,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5447,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5447,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5447,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5972,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,5972,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,7132,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,國泰航空,8044,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,日本航空,8719,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-05,日本航空,8719,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,香港航空,962,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,大灣區航空,1014,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,香港快運航空,1029,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-06,香港快運航空,1029,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-06,香港快運航空,1029,14:15,19:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-06,香港快運航空,1029,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-06,香港快運航空,1042,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-06,香港快運航空,1042,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-06,香港快運航空,1262,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-06,香港航空,1383,07:50,13:20,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,香港航空,1792,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,香港航空,2012,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,香港快運航空,2502,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-06,全日空航空,4837,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,日本航空,4940,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,日本航空,4940,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5396,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5396,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5396,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5396,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5396,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5916,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,國泰航空,5916,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,日本航空,8743,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-06,日本航空,8743,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港航空,999,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港快運航空,1009,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-07,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-07,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-07,香港快運航空,1029,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-07,香港快運航空,1042,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-07,大灣區航空,1111,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港快運航空,1167,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-07,大灣區航空,1204,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港快運航空,1262,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-07,香港航空,1383,07:50,13:20,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港航空,1792,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,香港航空,2417,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,全日空航空,4837,09:30,15:10,4小時40分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,全日空航空,4837,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,日本航空,4940,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,日本航空,4940,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5396,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5396,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5396,09:05,14:30,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5396,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5396,15:10,20:35,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5916,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,國泰航空,5916,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,日本航空,8719,08:45,13:55,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-07,日本航空,8719,16:20,21:35,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,香港航空,964,15:25,20:55,4小時30分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,大灣區航空,1014,09:20,15:00,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,大灣區航空,1014,10:50,16:40,4小時50分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,香港快運航空,1020,13:00,18:25,4小時25分,HKG,NRT,,
20240822.01,2024-09-08,香港快運航空,1020,15:00,20:30,4小時30分,HKG,NRT,,
20240822.01,2024-09-08,香港快運航空,1021,17:35,22:55,4小時20分,HKG,HND,,
20240822.01,2024-09-08,香港快運航空,1021,20:00,01:20,4小時20分,HKG,HND,,
20240822.01,2024-09-08,香港快運航空,1021,23:40,05:00,4小時20分,HKG,HND,,
20240822.01,2024-09-08,香港快運航空,1029,10:35,16:05,4小時30分,HKG,NRT,,
20240822.01,2024-09-08,香港快運航空,1117,09:15,14:45,4小時30分,HKG,NRT,,
20240822.01,2024-09-08,香港航空,1383,02:35,08:20,4小時45分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,香港航空,1383,07:50,13:30,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,香港航空,1383,09:15,14:55,4小時40分,HKG,NRT,,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,全日空航空,4837,14:45,20:00,4小時15分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,日本航空,4940,10:40,16:05,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,日本航空,4940,15:15,20:25,4小時10分,HKG,HND,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,國泰航空,5396,01:20,06:45,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
20240822.01,2024-09-08,國泰航空,5396,08:15,13:40,4小時25分,HKG,NRT,FREE_CHECKED_BAGGAGE,FREE_CARRY_ON_BAGGAGE
